id,title,description,experience_level,type,location,location_code,upload_date,source,source_id,organization,skills,occupations
86887,Full Stack Developer - Angular & Java Spring Boot  (e-Health Sector) Thessaloniki,"About Sigmasoft S.A. 
Sigmasoft S.A. is an innovative software development company providing state-of-the-art software solutions and services for the e-Health &  e-Government Sector.
What You Will Be Doing
You will be working with our team of talented software engineers to create innovative e-Health software systems and solutions. 
Experience You Will Need to Succeed

BSc or MSc in Computer Science or equivalent
Knowledge of JavaScript or AngularJS
Knowledge of Typescript will be considered as a plus
Knowledge of relational databases will be considered as a plus.
Strong knowledge of Java
Knowledge of Spring Framework will be considered as a plus.
Knowledge of PL/SQL programming, will be considered as a plus

 Personal skills we are looking for

Excellent communication skills
Excellent analytical, problem solving and troubleshooting abilities
Solid organizational skills and focus on accuracy and attention to detail
Able to work independently or as part of a team
Detail oriented, maintaining the highest quality work standards
Enjoy working within agile/scrum-based team

What we offer

Competitive base salary
Private medical insurance coverage
Full-time long-term co-operation
Outstanding on the job training opportunities
Outstanding working environment
Outstanding career opportunities",Mid-level,Full-time,"Thessaloniki, Greece",EL,2024-10-10,kariera.gr,175858,,"['http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389', 'http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68']",[]
86893,Full Stack Developer - Angular & Java Spring Boot  (e-Health Sector) Athens,"About Sigmasoft S.A. 
Sigmasoft S.A. is an innovative software development company providing state-of-the-art software solutions and services for the e-Health &  e-Government Sector.
What You Will Be Doing
You will be working with our team of talented software engineers to create innovative e-Health software systems and solutions.
Experience You Will Need to Succeed

BSc or MSc in Computer Science or equivalent
Knowledge of JavaScript or AngularJS
Knowledge of Typescript will be considered as a plus
Knowledge of relational databases will be considered as a plus.
Strong knowledge of Java
Knowledge of Spring Framework will be considered as a plus.
Knowledge of PL/SQL programming, will be considered as a plus

 Personal skills we are looking for

Excellent communication skills
Excellent analytical, problem solving and troubleshooting abilities
Solid organizational skills and focus on accuracy and attention to detail
Able to work independently or as part of a team
Detail oriented, maintaining the highest quality work standards
Enjoy working within agile/scrum-based team

What we offer

Competitive base salary
Private medical insurance coverage
Full-time long-term co-operation
Outstanding on the job training opportunities
Outstanding working environment
Outstanding career opportunities",Mid-level,Full-time,"Athens, Greece",EL,2024-10-10,kariera.gr,175852,,"['http://data.europa.eu/esco/skill/19a8293b-8e95-4de3-983f-77484079c389', 'http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68']",[]
86984,Full Stack Developer,"About us 
Kinsen Hellas embodies the shared vision of a group of European private investors and a Greek family with a long-standing presence in Greek business.  We offer comprehensive financing, leasing and rental solutions for a wide range of vehicles, machinery and equipment of various brands throughout Greece. It serves both corporate and private clients seeking an alternative to full ownership. Kinsen Hellas is also a strategic partner of Europcar Mobility Group, a European leader in vehicle rental services and a global provider of mobility solutions. As a franchisee of the ""Europcar"" & ""GoldCar"" brands, we mark a new era for Europcar Mobility Group in the Greek market. 
We are currently seeking to hire a: Full Stack Developer
𝐀𝐛𝐨𝐮𝐭 𝐭𝐡𝐞 𝐑𝐨𝐥𝐞 
At Kinsen Hellas, we are always looking for passionate people to join our team. You’ll be part of the Marketing team. 
#YourRole in more detail 

Design, build, and maintain web applications
Design, develop and maintain, responsive and highly usable front-end
Design and develop Web/Rest APIs

What makes you a strong candidate?

Experience in application development using ASP.NET Core MVC framework, PHP, Python
Experience in front-end technologies, including HTML5, CSS3, JavaScript, jQuery, Bootstrap, Angular
Experience in PL/SQL programming
Experience in designing and implementing RESTful APIs
Good understanding of the fundamentals of object-oriented programming

𝐊𝐢𝐧𝐬𝐞𝐧 𝐇𝐞𝐥𝐥𝐚𝐬 𝐁𝐞𝐧𝐞𝐟𝐢𝐭𝐬 

Competitive compensation package
Life & Medical insurance
Bonus scheme
Continuous training and prospects for growth and development in a modern, human-centric and friendly working environment.
Possibility for hybrid work model.

 
All applications are considered strictly confidential.",Mid-level,Full-time,"Athens, Greece",EL,2024-10-10,kariera.gr,175750,,"['http://data.europa.eu/esco/skill/1ffac4ac-fda7-407d-8ed1-ca8f4a8dc146', 'http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f', 'http://data.europa.eu/esco/skill/56a7f561-1d55-43c9-9cd7-36a0a9bc6c50', 'http://data.europa.eu/esco/skill/7bb5d9af-0a7e-48a7-a860-0e1ded0f6e75', 'http://data.europa.eu/esco/skill/a06a0d41-10fa-4ba7-a988-e8b5eba966fb', 'http://data.europa.eu/esco/skill/c4b1f326-224a-420a-b8b3-814a8f13b6cb', 'http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d']","['http://data.europa.eu/esco/occupation/3b129d8d-268e-465a-b0c5-bf32cae59a41', 'http://data.europa.eu/esco/occupation/ab7bccb2-6f81-4a3d-a0c0-fca5d47d2775']"
87309,.Net C# Software Engineer,"At Relational FS we know that companies with a strong positive culture perform so much better. That is why every day we strive to create a collaborative and inclusive working environment where our people can feel empowered to succeed.
Are you a skilled and experienced .NET developer looking for an opportunity to grow while working on exciting and challenging projects in a collaborative and dynamic environment?
Relational FS has an opportunity available, to work on complex and challenging new products, to drive transformative change for our top-tier Financial Services clients. Operating in an Agile environment, applications are built with latest modern technologies like C#, microservices and front-end web frameworks.
Responsibilities

Design, code, debug, document, and test software according development fundamentals, processes, and specifications
Estimate development project tasks and timelines
Contribute to product design reviews with creative and practical solutions
Mentor junior team members

Essential Qualifications

Excellent English communication (both verbal and written)
Familiarity with Agile methodologies
Bachelor’s degree in computer science or other relevant field
2+ years of relevant working experience
Strong understanding of Computer Science fundamentals such as OOP, Design Patterns, Data Structures, Algorithms
Good understanding of C# .NET & Asp.Net WebAPI,
Good understanding of RDBMS (SQL Server) and ORMs
Good understanding of microservice architecture
Experience with Front-end technologies, especially angular, will be considered a plus
Experience with REST microservices and Service oriented architecture will be considered a plus

Desired Qualifications: What we might consider an advantage

Unit testing (Test Driven Development)
Azure DevOps Pipelines (CI/CD)
Cloud native containerized application Docker

What Does our tech stack look like?
At Relational FS, we pride ourselves on adaptability and keeping up with the latest technologies. Our current tech stack looks like this

.NET C#
Azure DevOps CI/CD, Git
Kubernetes, Docker, Harbor
MSSQL, PostgreSQL, Redis, Spark.NET
Prometheus, Grafana, Loci, Jaeger, OpenTelemetry

Why work with us?
Relational FS is one of Greece's leading technology software companies, with a mission to provide our clients with innovative, scalable, and secure software solutions that enhance their business performance and customer satisfaction. Through matrix organizational structure we achieve cross-functional collaboration which helps to increase efficiency, innovation, and responsiveness to changing markets. Along with that we introduced a software coaching/mentoring scheme which provides guidance, feedback, and support to software engineers or learners who want to improve their skills, knowledge, and performance.
You will collaborate with experienced and talented people, who will inspire you, mentor you, and help you grow. You will also have access to numerous resources, tools, and facilities that will enable you to do your best work.
As an equal opportunity employer, we celebrate diversity and are committed to creating an inclusive environment for all employees.
Our company is people - centric and offers personalized benefits to each employee:

We want you to be well compensated for what you bring in, so we offer an attractive salary package
Your health matters to us, so all colleagues have a private health insurance plan from day one
Developer’s fuel is coffee, and the supply source is in our kitchen!
We are excited for challenges, so you are invited to take part in exciting projects
We love the Relational vibes so we gather on smaller and bigger occasions to celebrate good times together!

Relational Financial Solutions adheres to the General Data Protection Regulation principles by applying its Privacy Policy as published in https://www.relationalfs.com/legal-information/pri.... By submitting an application to this position and by sharing your personal data with Relational Financial Solutions you acknowledge and accept its Policy and authorise Relational Financial Solutions to process your personal data for the purposes of the company's recruitment opportunities, in line to the Policy.",Mid-level,Full-time,"Athens, Greece",EL,2024-10-11,kariera.gr,175909,,"['http://data.europa.eu/esco/skill/08e2ff26-88ff-47b5-9d37-d19ace01b075', 'http://data.europa.eu/esco/skill/2b7a79e5-84d8-4880-be66-3d9bb05bea17', 'http://data.europa.eu/esco/skill/2fb8480e-de3c-462b-b169-e8bbb344da68', 'http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a', 'http://data.europa.eu/esco/skill/63f224ea-d889-42ea-b3ef-730ef78c7176', 'http://data.europa.eu/esco/skill/7dfbe0f3-076f-4a19-9eaa-db4d6db704b6', 'http://data.europa.eu/esco/skill/8330c86e-63cf-4be6-849f-4f77628cc5c5', 'http://data.europa.eu/esco/skill/8c4b7305-4b83-4586-9d42-2817f96c60ea', 'http://data.europa.eu/esco/skill/913e7e83-b8f8-4574-b1ca-1b38f3fd974a', 'http://data.europa.eu/esco/skill/a4346013-a967-4a58-a533-6b32ad1364c5', 'http://data.europa.eu/esco/skill/a8d07b5a-c1a1-42c6-9d53-db9c7a2ca996', 'http://data.europa.eu/esco/skill/c062bab3-3ea0-4291-9220-a2d8fef4bead', 'http://data.europa.eu/esco/skill/dba46f87-0831-49cd-a1c7-340a653c0221', 'http://data.europa.eu/esco/skill/f5dd06b8-5d17-4932-9d03-957d0c4f5051', 'http://data.europa.eu/esco/skill/fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5']","['http://data.europa.eu/esco/occupation/3fa9a480-ceb3-4c2a-8a91-0508e1bb6ba5', 'http://data.europa.eu/esco/isco/C2519']"
92964,Full-Stack Software Developer - Remote - NYC Fintech,"We are Confluence<1>, a New York City software development company serving the Finance Industry since 1996. We are seeking a Full-Stack Programmer to join our team. The successful candidate will be proficient in PHP, HTML5, CSS3, SQL, and Javascript.This individual will be responsible for developing and maintaining our web applications, ensuring they are efficient and user-friendly.Must speak English.
Key Responsibilities:

Develop, test, and maintain web applications using PHP, HTML5, CSS3, SQL, Javascript and Git.
Collaborate with the development team to design and implement new features and improvements.
Optimize applications for maximum speed and usability.
Write clean, maintainable, and efficient code.
Troubleshoot and debug application issues.
Strict adherence to coding standards and development practices  already in place.

 
Desired knowledge and skills:

Bachelor's degree in Computer Science or a related field.
Proficiency in PHP, HTML5, CSS3, SQL, and Javascript.
Linux is a must, or at least be willing to learn it.
Understanding of how web technology works without frameworks.
Knowledge of object-oriented programming, but also know when it is not indicated.
Familiarity with version control systems such as Git.
Strong problem-solving and analytical skills.
Focused, go-getter attitude and able to work remotely and independently.

Competitive compensation.Work Remotely.Work as an independent contractor (tax benefits).
Please submit credentials in English.",Mid-level,Contract / Freelance / Self-employed,"Athens, Greece",EL,2024-10-13,kariera.gr,176207,,"['http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742', 'http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f', 'http://data.europa.eu/esco/skill/c29aa9d2-4da8-4bdd-831c-8d4a2fb51730', 'http://data.europa.eu/esco/skill/c4b626c1-e71c-44ec-9f88-042766f37fcc']",[]
100770,Senior .Net C# Software Engineer,"At Relational FS we know that companies with a strong positive culture perform so much better. That is why every day we strive to create a collaborative and inclusive working environment where our people can feel empowered to succeed.
Are you a skilled and experienced .NET developer looking for an opportunity to grow professionally while working on exciting and challenging projects in a collaborative and dynamic environment?
Relational FS has an opportunity available, to work on complex and challenging new products, to drive transformative change for our top-tier Financial Services clients. Operating in an Agile environment, applications are built with latest modern technologies like C#, microservices and front-end web frameworks.
Responsibilities

Lead features from architecture to implementation alone or as part of a cross-functional team
Work closely with a business analyst team and stakeholders to design the best solutions
Mentor and guide fellow colleagues on industry’s best practices and standards
Test and deliver high-quality software
Mitigate technical risks, issues and proactively address any challenges

 
Essential Qualifications

Excellent English communication (both verbal and written)
Familiarity with Agile methodologies
Bachelor’s degree in computer science or other relevant field
Firm understanding of Computer Science fundamentals such as OOP, Design Patterns, Data Structures, Algorithms
Firm understanding of C# .NET, Asp.Net WebAPI,
Firm understanding of RDBMS (SQL Server) and ORMs
Firm understanding of microservice architecture
Experience with Front-end technologies, especially angular, will be considered a plus
Experience with REST microservices and Service oriented architecture

 
Desired Qualifications

Unit testing (Test Driven Development)
Azure DevOps Pipelines (CI/CD)
Cloud native containerized application Docker

 
What Does our tech stack look like?
At Relational FS, we pride ourselves on adaptability and keeping up with the latest technologies. Our current tech stack looks like this

.NET C#
Azure DevOps CI/CD, Git
Kubernetes, Docker, Harbor
MSSQL, PostgreSQL, Redis, Spark.NET
Prometheus, Grafana, Loci, Jaeger, OpenTelemetry

 
Why work with us?
Relational FS is one of Greece's leading technology software companies, with a mission to provide our clients with innovative, scalable, and secure software solutions that enhance their business performance and customer satisfaction. Through matrix organizational structure we achieve cross-functional collaboration which helps to increase efficiency, innovation, and responsiveness to changing markets. Along with that we introduced a software coaching/mentoring scheme which provides guidance, feedback, and support to software engineers or learners who want to improve their skills, knowledge, and performance.
You will collaborate with experienced and talented people, who will inspire you, mentor you, and help you grow. You will also have access to numerous resources, tools, and facilities that will enable you to do your best work.
As an equal opportunity employer, we celebrate diversity and are committed to creating an inclusive environment for all employees.
Our company is people - centric and offers personalized benefits to each employee:

We want you to be well compensated for what you bring in, so we offer an attractive salary package
Your health matters to us, so all colleagues have a private health insurance plan from day one
Developer’s fuel is coffee, and the supply source is in our kitchen!
We are excited for challenges, so you are invited to take part in exciting projects
We love the Relational vibes so we gather on smaller and bigger occasions to celebrate good times together!

Relational Financial Solutions adheres to the General Data Protection Regulation principles by applying its Privacy Policy as published in https://www.relationalfs.com/legal-information/pri.... By submitting an application to this position and by sharing your personal data with Relational Financial Solutions you acknowledge and accept its Policy and authorise Relational Financial Solutions to process your personal data for the purposes of the company's recruitment opportunities, in line to the Policy.",Senior,Full-time,"Athens, Greece",EL,2024-10-22,kariera.gr,178180,,"['http://data.europa.eu/esco/skill/08e2ff26-88ff-47b5-9d37-d19ace01b075', 'http://data.europa.eu/esco/skill/2b7a79e5-84d8-4880-be66-3d9bb05bea17', 'http://data.europa.eu/esco/skill/2fb8480e-de3c-462b-b169-e8bbb344da68', 'http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a', 'http://data.europa.eu/esco/skill/63f224ea-d889-42ea-b3ef-730ef78c7176', 'http://data.europa.eu/esco/skill/7dfbe0f3-076f-4a19-9eaa-db4d6db704b6', 'http://data.europa.eu/esco/skill/8330c86e-63cf-4be6-849f-4f77628cc5c5', 'http://data.europa.eu/esco/skill/a4346013-a967-4a58-a533-6b32ad1364c5', 'http://data.europa.eu/esco/skill/a8d07b5a-c1a1-42c6-9d53-db9c7a2ca996', 'http://data.europa.eu/esco/skill/c062bab3-3ea0-4291-9220-a2d8fef4bead', 'http://data.europa.eu/esco/skill/dba46f87-0831-49cd-a1c7-340a653c0221', 'http://data.europa.eu/esco/skill/fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5']",['http://data.europa.eu/esco/occupation/3fa9a480-ceb3-4c2a-8a91-0508e1bb6ba5']
100772,Associate .Net C# Software Engineer,"At Relational FS we know that companies with a strong positive culture perform so much better. That is why every day we strive to create a collaborative and inclusive working environment where our people can feel empowered to succeed.
Are you a passionate and eager developer looking for an opportunity to learn and grow in a dynamic and supportive environment?
Relational FS has an opportunity available, to work on complex and challenging new products, to drive transformative change for our top-tier Financial Services clients. Operating in an Agile environment, applications are built with latest modern technologies like C#, microservices and front-end web frameworks.
 
Responsibilities

Mentoring and coaching by team leaders and senior engineers.
Design, code, debug and test software based on development fundamentals, processes and specifications.
Debug and fix errors in existing systems.
Assist in estimating project tasks.
Follow software development guidelines and industry’s best practices.

 
Essential Qualifications

Excellent English communication (both verbal and written).
Familiarity with Agile methodologies.
Bachelor’s degree in computer science or other relevant field.
1+ years of relevant working experience.
Basic knowledge of .NET and C# programming language.
Basic knowledge of HTML, CSS and JavaScript.
Basic knowledge of database systems.
Familiarity of software development tools and methodologies (Azure DevOps, Agile, Scrum).

 
Desired Qualifications: What we might consider an advantage

Unit testing (Test Driven Development).
Azure DevOps Pipelines (CI/CD).
Cloud native containerized application Docker.

 
What Does our tech stack look like?
At Relational FS, we pride ourselves on adaptability and keeping up with the latest technologies. Our current tech stack looks like this

.NET C#
Azure DevOps CI/CD, Git
Kubernetes, Docker, Harbor
MSSQL, PostgreSQL, Redis, Spark.NET
Prometheus, Grafana, Loci, Jaeger, OpenTelemetry

 
Why work with us?
Relational FS is one of Greece's leading technology software companies, with a mission to provide our clients with innovative, scalable, and secure software solutions that enhance their business performance and customer satisfaction. Through matrix organizational structure we achieve cross-functional collaboration which helps to increase efficiency, innovation, and responsiveness to changing markets. Along with that we introduced a software coaching/mentoring scheme which provides guidance, feedback, and support to software engineers or learners who want to improve their skills, knowledge, and performance.
 
You will collaborate with experienced and talented people, who will inspire you, mentor you, and help you grow. You will also have access to numerous resources, tools, and facilities that will enable you to do your best work.
 
As an equal opportunity employer, we celebrate diversity and are committed to creating an inclusive environment for all employees.
Our company is people - centric and offers personalized benefits to each employee:

We want you to be well compensated for what you bring in, so we offer an attractive salary package
Your health matters to us, so all colleagues have a private health insurance plan from day one
Developer’s fuel is coffee, and the supply source is in our kitchen!
We are excited for challenges, so you are invited to take part in exciting projects
We love the Relational vibes so we gather on smaller and bigger occasions to celebrate good times together!

Relational Financial Solutions adheres to the General Data Protection Regulation principles by applying its Privacy Policy as published in https://www.relationalfs.com/legal-information/pri.... By submitting an application to this position and by sharing your personal data with Relational Financial Solutions you acknowledge and accept its Policy and authorise Relational Financial Solutions to process your personal data for the purposes of the company's recruitment opportunities, in line to the Policy.",Entry / Junior,Full-time,"Athens, Greece",EL,2024-10-22,kariera.gr,178178,,"['http://data.europa.eu/esco/skill/08e2ff26-88ff-47b5-9d37-d19ace01b075', 'http://data.europa.eu/esco/skill/0af062de-eb43-41e9-9b96-249e2cd22d26', 'http://data.europa.eu/esco/skill/20bed8fd-8e9f-429b-95e3-4dca5c1c2ea0', 'http://data.europa.eu/esco/skill/2fb8480e-de3c-462b-b169-e8bbb344da68', 'http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a', 'http://data.europa.eu/esco/skill/63f224ea-d889-42ea-b3ef-730ef78c7176', 'http://data.europa.eu/esco/skill/7369f779-4b71-4aab-8836-48b69c676eec', 'http://data.europa.eu/esco/skill/78a74fd1-efc6-49dc-adb1-1b0fbe35c22c', 'http://data.europa.eu/esco/skill/7dfbe0f3-076f-4a19-9eaa-db4d6db704b6', 'http://data.europa.eu/esco/skill/8330c86e-63cf-4be6-849f-4f77628cc5c5', 'http://data.europa.eu/esco/skill/a4346013-a967-4a58-a533-6b32ad1364c5', 'http://data.europa.eu/esco/skill/a8d07b5a-c1a1-42c6-9d53-db9c7a2ca996', 'http://data.europa.eu/esco/skill/c062bab3-3ea0-4291-9220-a2d8fef4bead', 'http://data.europa.eu/esco/skill/dba46f87-0831-49cd-a1c7-340a653c0221', 'http://data.europa.eu/esco/skill/f0de4973-0a70-4644-8fd4-3a97080476f4', 'http://data.europa.eu/esco/skill/f5dd06b8-5d17-4932-9d03-957d0c4f5051']","['http://data.europa.eu/esco/occupation/106f79e4-6264-45f1-9e7a-297435cd684b', 'http://data.europa.eu/esco/occupation/2fb96c6c-8d0b-4ef0-b1ee-3e493305e4eb', 'http://data.europa.eu/esco/occupation/d9612966-e295-4d81-ba2b-9f36bad0b392', 'http://data.europa.eu/esco/isco/C214']"
100778,.Net Full Stack Developer,"We are looking for a Full Stack Developer competent in the production of clean, efficient code based on specifications. You’ll be part of a cross-functional team that’s responsible for the full software development life cycle, from conception to deployment and for fixing and improving existing software.
As a Full Stack Developer, you should be comfortable around both front-end and back-end coding languages, development frameworks and third-party libraries. You should also be a team player with a knack for visual design and utility.
Your goal will be to build efficient programs and systems that serve user needs.
 
Your tasks:

Web Application development using ASP .NET Core MVC and Web API
Produce clean, efficient code based on specifications
Integrate software components and third-party systems
Recommend and execute improvements
Create technical documentation

 
Your skills:

University degree in IT or relevant discipline
2+ years of Work experience as a .NET Developer
Full-stack development skills
Proficiency in building web-based applications
In-depth knowledge of C#
Fluent in REST APIs
Knowledgeable in Software Engineering Patterns and Practices (Clean Architecture, N-Layered Apps, Domain-Driven design)
Database Design Skills
Kendo or DevExpress experience will be an asset
Hands on experience in testing (Unit Tests)
Knowledge in Azure DevOps Pipelines will be an asset
Fluency in English

 
Benefits:
As an equal opportunity employer, we celebrate diversity and are committed to creating an inclusive environment for all employees.
Our company is people - centric and offers personalized benefits to each employee:

We want you to be well compensated for what you bring in, so we offer an attractive salary package
Your health matters to us, so all colleagues have a private health insurance plan from day one
Developer’s fuel is coffee, and the supply source is in our kitchen!
We are excited for challenges, so you are invited to take part in exciting projects
We never stop learning and evolving! You will have your own mentor and training program to help you develop in a company with unlimited possibilities and you will join our training sessions and online courses that we provide
We love the Relational vibes so we gather on smaller and bigger occasions to celebrate good times together!

Relational Financial Solutions adheres to the General Data Protection Regulation principles by applying its Privacy Policy as published in https://www.relationalfs.com/legal-information/pri.... By submitting an application to this position and by sharing your personal data with Relational Financial Solutions you acknowledge and accept its Policy and authorise Relational Financial Solutions to process your personal data for the purposes of the company's recruitment opportunities, in line to the Policy.",Mid-level,Full-time,"Athens, Greece",EL,2024-10-22,kariera.gr,178079,,"['http://data.europa.eu/esco/skill/09f2f811-a3fb-4de3-a70f-6420a6935575', 'http://data.europa.eu/esco/skill/2636b3d3-843e-46a9-8b4c-a9d6ca3f5a2d', 'http://data.europa.eu/esco/skill/3d957fb2-b8f4-4b4c-b955-23299c761ad5', 'http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a', 'http://data.europa.eu/esco/skill/56a7f561-1d55-43c9-9cd7-36a0a9bc6c50', 'http://data.europa.eu/esco/skill/7935deb6-0bed-4e38-985e-1f83b8e16940', 'http://data.europa.eu/esco/skill/a4346013-a967-4a58-a533-6b32ad1364c5', 'http://data.europa.eu/esco/skill/a4881e54-6055-4e61-855a-0a56ced7cfa3', 'http://data.europa.eu/esco/skill/ebff1a39-7261-49cd-9cb2-88f565e8dc26', 'http://data.europa.eu/esco/skill/ed8de897-adbe-4f0e-b4d2-534953e64c72', 'http://data.europa.eu/esco/skill/f058bf62-70d1-4f5e-be2a-8b26fac24a96']","['http://data.europa.eu/esco/occupation/0ba06640-e0ac-4911-9e43-289a8e41651e', 'http://data.europa.eu/esco/occupation/24135b84-cbdd-4d42-9ed2-02fd982d15b2', 'http://data.europa.eu/esco/occupation/2fb96c6c-8d0b-4ef0-b1ee-3e493305e4eb', 'http://data.europa.eu/esco/occupation/5fd2980e-22c4-4ace-a394-190c76f4f539', 'http://data.europa.eu/esco/occupation/a6517365-211c-456d-aca4-1a0115c7b1e1', 'http://data.europa.eu/esco/occupation/c40a2919-48a9-40ea-b506-1f34f693496d']"
100779,.Net Full Stack Developer,"We are looking for a Full Stack Developer competent in the production of clean, efficient code based on specifications. You’ll be part of a cross-functional team that’s responsible for the full software development life cycle, from conception to deployment and for fixing and improving existing software.
As a Full Stack Developer, you should be comfortable around both front-end and back-end coding languages, development frameworks and third-party libraries. You should also be a team player with a knack for visual design and utility.
Your goal will be to build efficient programs and systems that serve user needs.
 
Your tasks:

Web Application development using ASP .NET Core MVC and Web API
Produce clean, efficient code based on specifications
Integrate software components and third-party systems
Recommend and execute improvements
Create technical documentation

 
Your skills:

University degree in IT or relevant discipline
2+ years of Work experience as a .NET Developer
Full-stack development skills
Proficiency in building web-based applications
In-depth knowledge of C#
Fluent in REST APIs
Knowledgeable in Software Engineering Patterns and Practices (Clean Architecture, N-Layered Apps, Domain-Driven design)
Database Design Skills
Kendo or DevExpress experience will be an asset
Hands on experience in testing (Unit Tests)
Knowledge in Azure DevOps Pipelines will be an asset
Fluency in English

 
Benefits:
As an equal opportunity employer, we celebrate diversity and are committed to creating an inclusive environment for all employees.
Our company is people - centric and offers personalized benefits to each employee:

We want you to be well compensated for what you bring in, so we offer an attractive salary package
Your health matters to us, so all colleagues have a private health insurance plan from day one
Developer’s fuel is coffee, and the supply source is in our kitchen!
We are excited for challenges, so you are invited to take part in exciting projects
We never stop learning and evolving! You will have your own mentor and training program to help you develop in a company with unlimited possibilities and you will join our training sessions and online courses that we provide
We love the Relational vibes so we gather on smaller and bigger occasions to celebrate good times together!

Relational Financial Solutions adheres to the General Data Protection Regulation principles by applying its Privacy Policy as published in https://www.relationalfs.com/legal-information/pri.... By submitting an application to this position and by sharing your personal data with Relational Financial Solutions you acknowledge and accept its Policy and authorise Relational Financial Solutions to process your personal data for the purposes of the company's recruitment opportunities, in line to the Policy.",Mid-level,Full-time,"Athens, Greece",EL,2024-10-22,kariera.gr,178083,,"['http://data.europa.eu/esco/skill/09f2f811-a3fb-4de3-a70f-6420a6935575', 'http://data.europa.eu/esco/skill/2636b3d3-843e-46a9-8b4c-a9d6ca3f5a2d', 'http://data.europa.eu/esco/skill/3d957fb2-b8f4-4b4c-b955-23299c761ad5', 'http://data.europa.eu/esco/skill/4c016b68-4116-468c-9dc6-42710c239e4a', 'http://data.europa.eu/esco/skill/56a7f561-1d55-43c9-9cd7-36a0a9bc6c50', 'http://data.europa.eu/esco/skill/7935deb6-0bed-4e38-985e-1f83b8e16940', 'http://data.europa.eu/esco/skill/a4346013-a967-4a58-a533-6b32ad1364c5', 'http://data.europa.eu/esco/skill/a4881e54-6055-4e61-855a-0a56ced7cfa3', 'http://data.europa.eu/esco/skill/ebff1a39-7261-49cd-9cb2-88f565e8dc26', 'http://data.europa.eu/esco/skill/ed8de897-adbe-4f0e-b4d2-534953e64c72', 'http://data.europa.eu/esco/skill/f058bf62-70d1-4f5e-be2a-8b26fac24a96']","['http://data.europa.eu/esco/occupation/0ba06640-e0ac-4911-9e43-289a8e41651e', 'http://data.europa.eu/esco/occupation/24135b84-cbdd-4d42-9ed2-02fd982d15b2', 'http://data.europa.eu/esco/occupation/2fb96c6c-8d0b-4ef0-b1ee-3e493305e4eb', 'http://data.europa.eu/esco/occupation/5fd2980e-22c4-4ace-a394-190c76f4f539', 'http://data.europa.eu/esco/occupation/a6517365-211c-456d-aca4-1a0115c7b1e1', 'http://data.europa.eu/esco/occupation/c40a2919-48a9-40ea-b506-1f34f693496d']"
101005,Senior Full Stack Developer (PHP & JavaScript),"Plushost, an e-commerce agency with years of experience in building eshops and digital marketing, is looking for a Senior Full Stack Developer. 
 
Senior Full Stack Developer (PHP & JavaScript) 
Responsibilities:

Write well-designed, performant and testable code
Working closely with designers to create new e-shops
Maintaining current store portfolio
Implementing web development projects and tasks – front end modifications, but also the implementation of back end modules
Resolve application issues

Requirements:

Proven experience as a Full Stack Developer or similar role
Strong knowledge of PHP, JavaScript, CSS, MySQL
Understanding of RESTful APIs and experience in developing them
Knowledge and experience of CS-Cart will be considered a strong plus
Prior development of an e-shop will be preferred
Excellent problem-solving skills and attention to detail
A degree in Computer Science is a strong plus
Fluency in Greek and English (verbal and written)",Mid-level,Full-time,"Fournas, Greece",EL,2024-10-21,kariera.gr,177900,,"['http://data.europa.eu/esco/skill/378caeec-10a0-4162-b75c-ab374a42e93d', 'http://data.europa.eu/esco/skill/43dfbe7f-9e10-4871-b171-e5076737b4cf', 'http://data.europa.eu/esco/skill/ea4ebfa1-e17a-4416-ac54-955f33e6ade7']","['http://data.europa.eu/esco/occupation/586fe133-1987-41f4-b89a-f39d4bc58e1e', 'http://data.europa.eu/esco/occupation/c40a2919-48a9-40ea-b506-1f34f693496d', 'http://data.europa.eu/esco/occupation/dc97adbe-f807-4ad8-8f3c-c24b3416cdef']"
