organization,skills,occupations,sectors,id,title,description,experience_level,type,location,location_code,nuts1,nuts2,nuts3,upload_date,source,source_id
,"['http://data.europa.eu/esco/skill/0da516ee-e70e-4384-be13-f5ff80be8127', 'http://data.europa.eu/esco/skill/1835a7c1-600e-4b16-a0af-fb4f7d8d77b9', 'http://data.europa.eu/esco/skill/457c2e47-07e6-4073-827e-e1c21f3e5869', 'http://data.europa.eu/esco/skill/68698869-c13c-4563-adc7-118b7644f45d', 'http://data.europa.eu/esco/skill/6d97bf55-6fb6-4795-8282-3ef915ae0bb8', 'http://data.europa.eu/esco/skill/7954861c-86d4-4529-afbb-2c23dab9ac74', 'http://data.europa.eu/esco/skill/a8d24a95-47b3-4f88-92e7-06600bcd3612']","['http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815', 'http://data.europa.eu/esco/isco/C2']","['Business and other management consultancy activities', 'Employment activities']",18,VODAFONE Family Advisor,"At Vodafone we encourage the personal and professional development of our people, offering an environment that combines innovation with a human approach. We respect diversity and believe in the power of new ideas, constantly investing in education and skills development. We are a great team that seeks to make a difference for our customers and our community. We are looking for a Family Advisor to join our team, helping to expand our residential clientele and offering the best possible service to our clients.
 
Position description

Daily communication with new and existing customers in their area
Scheduling meeting with potential new and existing clients
Evaluation and recording of the current services of the prospective clientele
Investigating customer needs and quoting the most ideal solutions based on each customer's profile
Guidance and training of prospective clients in new technologies

Necessary qualifications:

High school graduate (preferred IEK, TEI, HEI)
Excellent communication and negotiation skills
Team spirit
Flexibility, organization and proper time management
Experience in sales will be an added advantage

Amenities:

Competitive remuneration package
Monthly goal achievement bonus
Continuous training and support on new products and technologies
Training and development of personal skills
Digital tools (professional tablet & mobile)
Privileges-discounts on the organization's services
Possibility of professional development within the organization
Recruitment will be through a partner.",Entry / Junior,Full-time,"Athens, Greece",EL,,,,2024-09-09,kariera.gr,168891
,"['http://data.europa.eu/esco/skill/136e0cab-0b19-48f7-9086-745d615f416b', 'http://data.europa.eu/esco/skill/4339176e-3acd-4f7f-a5d9-445bee3d23f2', 'http://data.europa.eu/esco/skill/49de9958-2aa4-4eef-a89d-fe5d5bcd28c4', 'http://data.europa.eu/esco/skill/677d5144-4c77-4f8d-afc7-116f4bc0e660', 'http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582', 'http://data.europa.eu/esco/skill/be20d05c-f6b4-4580-9fcf-f00f4baab562', 'http://data.europa.eu/esco/skill/dba46f87-0831-49cd-a1c7-340a653c0221', 'http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535']","['http://data.europa.eu/esco/occupation/6fcf4638-e7c7-4978-9302-9a7b63a3d57c', 'http://data.europa.eu/esco/occupation/72628f3a-fd49-499a-9741-870b0a1fcef2', 'http://data.europa.eu/esco/occupation/d5c4ab26-c293-4f4d-ad89-fe776f49a67f', 'http://data.europa.eu/esco/occupation/f605bcd2-90b6-45a0-a558-d05016d68a77']","['Activities of head offices', 'Research and experimental development on natural sciences and engineering', 'Research and experimental development on social sciences and humanities', 'Publishing of video games', 'Visual arts creation activities']",19,Retail CRM Team Leader (VLTs),"We are #OPAP
We are Greece’s leading gaming company, with 65 years of history and Top Employer in Greece for 2023 & 2024. Our vision is to provide best-in-class entertainment in both retail and online, as well as to give back to society.
OPAP’s Fast Forward strategy guides our aspirations of delivering affordable and personalized entertainment experiences, while building an agile and dynamic company that enjoys long-term success. Customer centricity, digital orientation, agility, people engagement and social contribution are part of our DNA!
 
So what’s the challenge...
 
Are you ready to drive the transformation of customer relationships and boost engagement? As CRM Team Leader, you'll turn our Retail CRM Strategy into a dynamic and impactful plan that enhances customer value and engagement throughout their lifecycle.
 
Your day to day will include:
 

Implementing the CRM strategy for Retail Games to boost customer value and engagement
Collaborating with Sales, Product, Loyalty, and Retail Experience teams to align on roadmap and plan
Reviewing and refining the Retail CRM plan for mass and targeted campaigns, recommending audience segments, reward value, mechanisms, and channels, and finalizing the plan for approval
Designing automated lifecycle journeys (welcome, upsell, cross-sell, retention & reactivation) and offering tailored promotions at each stage
Proposing CRM plans utilizing new reward mechanisms (real-time triggers & missions) and conducting A/B testing
Analyzing the cost/benefit of the monthly CRM plan, including communication and OPEX budgets, in relation to targets
Monitoring and presenting performance against KPIs providing insights and proposing automations 
Optimizing campaign management operations to reduce human error and increase efficiency, team capacity, and agility

 
What you need to succeed: 
 

BSc in Business Administration, Marketing, Mathematics, or other relevant field
6+ years of hands-on experience in a similar role within a fast-paced organization 
Understanding of sophisticated customer segmentation & experience on defining segmented campaigns
Ability to understand the CRM ecosystem and data infrastructure 
Knowledge of Salesforce Marketing Cloud or other CRM tools (Siebel CRM, Unica, Responsys, Optimove) is preferable
Team player with agility and adaptability 
Effective organizational and planning skills to deal with a variety of projects
People management skills
Business Acumen
Analytical skills with strong attention to detail 
Ability to work under pressure and deliver with high quality within strict timeframes
Strong communication and presentation skills both in Greek and English languages
Advanced MS Office skills, particularly in MS Excel 

What’s in it for you?

An award-winning working environment 🚀
State of the art facilities including gym & restaurant 🏢
Hybrid working model 💻
Competitive salary package and bonus scheme 💸
Health insurance coverage & Pension Plan 🙏
Monthly food allowance 🍴
Continuous learning with classroom/digital trainings by OpapAcademy 🎓
Internal Career Opportunities 💼
Well-Being Activities 💪

 
OPAP Group is an equal opportunity employer
 
Does this sound like you? If yes, we would love to meet you!",Senior,Full-time,"Athens, Greece",EL,,,,2024-09-09,kariera.gr,168894
,"['http://data.europa.eu/esco/skill/11747665-0e98-4f27-bd0d-536862cd5746', 'http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7', 'http://data.europa.eu/esco/skill/1c9bb265-6ff7-428e-9a72-9c8df75178b8', 'http://data.europa.eu/esco/skill/292549e6-08ec-456c-b008-eba7a0a68428', 'http://data.europa.eu/esco/skill/3cd35f5d-ce6d-4f14-9a09-53d7a28d834c', 'http://data.europa.eu/esco/skill/5f2efbdf-08a2-49cd-9c06-bd284e4f0fbf', 'http://data.europa.eu/esco/skill/6c97d04d-7239-4dc7-90ef-3e812ba2b124', 'http://data.europa.eu/esco/skill/7ee9fb56-91b1-4363-b51f-ea54ae1b5761', 'http://data.europa.eu/esco/skill/b011c8b4-76e1-4bbc-8bb9-1d205e7b618a', 'http://data.europa.eu/esco/skill/cf310cff-0d28-4dbc-9dbb-cc500a3196c2', 'http://data.europa.eu/esco/skill/d8567009-7c6f-43fb-82fb-7154ed8ebca9']","['http://data.europa.eu/esco/occupation/53cdd34e-22f2-41bd-b3c7-de22bf9bbcae', 'http://data.europa.eu/esco/occupation/6353b3e8-e8f2-4ecb-b230-186927139892', 'http://data.europa.eu/esco/occupation/6cd08cbe-7611-4d70-8886-6c59c0385442']","['Accommodation', 'Activities of head offices', 'Computing infrastructure, data processing, hosting and related activities', 'Research and experimental development on social sciences and humanities']",20,Junior Buyer (Fixed-Term),"Do you want to make a dynamic start in the purchasing industry and gain experience in procurement processes? 🎓
Are you familiar with the use of ERP systems and Excel?💻
Are you looking for a position where communication, persistence and targeted search play a leading role?📈

            If so, then the position of Junior Buyer is exactly what you are looking for!
ManpowerGroup Greece, on behalf of a Group of companies, with commercial, technical and industrial activity, is looking for the next Junior Buyer, who will join the team.
    📌 Location: Athens (Easy access by public transport)
    📍 Working model: For life
    📢​ Working hours: Monday-Friday, 09:00 – 16:00
    🎯 ​Duration of contract: Initial contract of 3 months, with the prospect of renewal
What the role includes:

International market research and analysis to find and evaluate new suppliers
Negotiating prices, terms and contracts with suppliers to secure the best possible deals
Management and maintenance of relationships with existing suppliers
Monitor and analyze market trends and prices
Data entry into company systems

What we're looking for:

University/Technical Degree
Previous experience in a similar role or office positions will be valued (profiles without experience will also be evaluated)
Excellent knowledge of the English Language
Good use of MS Office programs
Communication skills & negotiation skills
Team spirit

Salary and benefits package:
✔️    Competitive salary package
📖 Ongoing training and support for professional development in a fast-paced team environment
🚀 Development prospects in a dynamic environment
👥 Assessment stages include:

If this role interests you, please do not hesitate to apply directly. Our consultants will contact candidates who meet the above requirements to schedule an interview.
As for the next steps, there will be 1 more interview with the company/client.",Entry / Junior,Full-time,"Athens, Greece",EL,,,,2024-09-09,kariera.gr,168893
,"['http://data.europa.eu/esco/skill/677d5144-4c77-4f8d-afc7-116f4bc0e660', 'http://data.europa.eu/esco/skill/7bb5d9af-0a7e-48a7-a860-0e1ded0f6e75', 'http://data.europa.eu/esco/skill/a472a200-d895-40ca-95e7-5c5495e3dd7c', 'http://data.europa.eu/esco/skill/b19e0820-a96f-4c0a-a724-3c056180c1b3', 'http://data.europa.eu/esco/skill/dcace5e5-9b8d-4fac-9017-6dcd7ff8cd0e']","['http://data.europa.eu/esco/occupation/13d1b2b4-99dd-44da-9734-c9f74bae18f7', 'http://data.europa.eu/esco/occupation/a3ef0728-7540-4676-ad18-cf0a7913b3ce', 'http://data.europa.eu/esco/occupation/ceda53cd-3f1f-425b-bd1b-c4fa17254680']","['Activities of call centres', 'Other support activities for transportation', 'Pension funding', 'Business and other management consultancy activities']",22,Customer Contact Agent,"O/H holder of this position will have the responsibility to communicate daily with customers with the aim of processing the required customs procedures (charges, necessary customs documents, etc.) as well as promoting the offered services of the company. He will also communicate by e-mail or telephone with our offices abroad regarding problems or questions arising with the Imports of the customers.
 
Required Qualifications:

Very good knowledge of the English language
Very good computer skills (Word, Excel & Outlook)
At least 2 years of experience in a customer service department 

Desired Qualifications:

University/Technical Degree

Essential characteristics required for the position:

Freedom of speech in communication (telephone and written)
Team spirit of cooperation
Organizational skills
Orientation towards achieving goals
Customer-centric approach
Experience in customer service

 
Allowances

Competitive salary
Private Health Insurance
Pension Plan
Continuous education
Feeding arrangements in addition to salary

 
Are you ready to discover the world of courier services with DHL Express?  If yes, then we look forward to receiving your application! 📑
Become a member of the company with the best working environment in Greece – Great Place to Work® for 8 consecutive years, since 2016!",Entry / Junior,Full-time,"Paiania, Greece",EL,,,,2024-09-09,kariera.gr,168892
,"['http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7', 'http://data.europa.eu/esco/skill/5f2efbdf-08a2-49cd-9c06-bd284e4f0fbf', 'http://data.europa.eu/esco/skill/6bf6b5bd-6658-4338-b0ee-dc143e68e6d3', 'http://data.europa.eu/esco/skill/d669af41-756c-48d9-a286-1443253f54b1', 'http://data.europa.eu/esco/skill/f0393af3-bcd9-41af-a36e-0cfb83b60081']",['http://data.europa.eu/esco/occupation/026401a9-7d56-4d7b-8052-38985ddbeafa'],['Raising of other animals'],26,ACCOUNTING OFFICER/ASSISTANT ACCOUNTANT,"ARKADIKI MELISSOCOMIA ABEE, one of the largest companies in the field of beekeeping, is interested in hiring a full-time Accounting Clerk/Assistant Accountant/Accountant with the following qualifications:
Responsibilities:

Control, categorization and registration of Purchases, Imports, Fixed Assets, Expenses and other documents in a commercial program (GALAXY SINGULARLOGIC)
Agreement of customer - supplier records
Check My Data - Provider epsilon net 
Participation in the issuance - submission of VAT-VIES-INTRASTAT declarations
Updating of diploma books
Support monthly closing and financial results tasks

Necessary qualifications:

Graduated from AEI TEI in Financial Accounting
At least 5 years of experience in an organized accounting office
Excellent knowledge of ELP and tax legislation
Experience in computerized record keeping
Excellent use of PC (Ms Office) and erp systems 
Excellent knowledge of the English language
Good organizational skills
Professional behavior
Ease of communication
Experience in GALAXY software will be considered

What we offer:
• Pleasant working environment • Development and growth prospects • Possibility of continuous training • Competitive remuneration package depending on qualifications
 
Please send the resumes to the email hr@arkmel.gr with the reference ΙΛ924
All resumes will be strictly confidential. Only eligible nominations will be responded to.",Mid-level,Full-time,"Mandra, Greece",EL,,,,2024-09-09,kariera.gr,168884
,"['http://data.europa.eu/esco/skill/2b1ce548-4e16-45fb-bfb2-f3141c8efe8d', 'http://data.europa.eu/esco/skill/3a585818-03f1-434c-b41b-9d3c4ceedfaa']","['http://data.europa.eu/esco/occupation/6cd08cbe-7611-4d70-8886-6c59c0385442', 'http://data.europa.eu/esco/occupation/dd25a2b0-add0-4ae2-bd85-bb644e0d0c39']","['Research and experimental development on social sciences and humanities', 'Activities of call centres']",28,Contact Center Specialist | Part Time (Afternoon Hours - Fixed Term Contract),"#eimaste_mesa to the best to design your own professional experience together!
 #eisai_mesa to work in a team where you will constantly develop your knowledge? Are you looking for a company where you can take initiative, take risks and have autonomy?
 LEROY MERLIN is a member of the French Adeo Group (900 stores and 150,000 Leaders partners in 13 countries worldwide), which holds the 1st position in Europe and the 3rd worldwide in the DIY ""Do it yourself"" market.
Our Mission is to build a better and sustainable life at ""home"" for everyone!
 We are currently looking for:
 
 
""Contact Center specialist - 4-hour work (afternoon)""
 Your routine:

You ensure the reliable and efficient management of the call center (incoming calls) by applying the procedures and IT systems with the aim of customer satisfaction.
You contribute to customer service with the quality of telephone reception, orientate the customer, provide information-advice, guidance.
You recommend the products/services or solutions that best meet the customer's needs and carry out a comprehensive telephone sale.
You collaborate on a daily basis with all departments/stores/headquarters ensuring the smooth processing of all tasks (orders, deliveries).
You ensure the resolution of customer requests/comments/complaints that arise multi-channel with the same approach (omni-channel).

 
It will be the perfect combination if you have:

AEI/TEI degree.
Previous experience in a Telephone Service department or retail store.
Good command of English
Good computer knowledge, Microsoft office (excel, word, P.Point)
Good computer knowledge and contact with new technologies
Team spirit and comfort in professional relationships
Flexibility and ability to manage problems
Communication skills and customer orientation
Ability to plan and organize.

 
We offer:

Excellent & safe work environment
Ongoing opportunities for training
Attractive salary package
Additional medical care
Corporate discounts

 #eisai_mesa for an exciting new career?
Take the next step and join our team!",No experience / No degree,Part-time,"Marousi, Greece",EL,,,,2024-09-09,kariera.gr,168885
,"['http://data.europa.eu/esco/skill/001115fb-569f-4ee6-8381-c6807ef2527f', 'http://data.europa.eu/esco/skill/2239694b-771a-4586-8b54-2794e361a9ae', 'http://data.europa.eu/esco/skill/7954861c-86d4-4529-afbb-2c23dab9ac74', 'http://data.europa.eu/esco/skill/b011c8b4-76e1-4bbc-8bb9-1d205e7b618a', 'http://data.europa.eu/esco/skill/c09bf6d4-f8a7-40f3-aead-ef01643f2352']","['http://data.europa.eu/esco/occupation/66fb9704-0d56-4673-8e69-7823816b73e1', 'http://data.europa.eu/esco/isco/C3322']",['Market research and public opinion polling'],29,Network Development & Sales Manager,"What you will need to do:
The main duties of the position are sales, development, and customer management in Athens, Central Greece, Peloponnese, and Crete.
 
More specifically:

Clientele management and development
Building and managing strong customer relationships
Customer request management and order taking
Implementation of the company's commercial policy
Achieving set sales targets
Market and competition monitoring

 
What we're looking for:

A related degree in Business Administration or Marketing will be an advantage
Good knowledge of ERP & CRM systems (ideally Softone)
At least 2 years of experience in sales with a relevant product (food, pet supplies)
Driving license B- Category
Very good knowledge of the English language (oral and written)
Excellent communication and organizational skills
Customer-centric perception and approach
Decisiveness and initiative taking
Team spirit and consistency
Negotiation skills

 
Salary and benefits package:
Competitive salary package & bonus
 

👥 Recruitment stages include:
 
If this role interests you, please do not hesitate to apply directly. Our consultants will contact candidates who meet the above requirements to schedule an interview",Mid-level,Full-time,"Athens, Greece",EL,,,,2024-09-09,kariera.gr,168881
,"['http://data.europa.eu/esco/skill/2b1ce548-4e16-45fb-bfb2-f3141c8efe8d', 'http://data.europa.eu/esco/skill/3a585818-03f1-434c-b41b-9d3c4ceedfaa']","['http://data.europa.eu/esco/occupation/6cd08cbe-7611-4d70-8886-6c59c0385442', 'http://data.europa.eu/esco/occupation/dd25a2b0-add0-4ae2-bd85-bb644e0d0c39']","['Research and experimental development on social sciences and humanities', 'Activities of call centres']",30,Contact Center specialist – 6 hour employment,"#eimaste_mesa to the best to design your own professional experience together!
 #eisai_mesa to work in a team where you will constantly develop your knowledge? Are you looking for a company where you can take initiative, take risks and have autonomy?
 LEROY MERLIN is a member of the French Adeo Group (900 stores and 150,000 Leaders partners in 13 countries worldwide), which holds the 1st position in Europe and the 3rd worldwide in the DIY ""Do it yourself"" market.
Our Mission is to build a better and sustainable life at ""home"" for everyone!
 We are currently looking for:
 
 
""Contact Center specialist - 6-hour employment""
 Your routine:

You ensure the reliable and efficient management of the call center (incoming calls) by applying the procedures and IT systems with the aim of customer satisfaction.
You contribute to customer service with the quality of telephone reception, orientate the customer, provide information-advice, guidance.
You recommend the products/services or solutions that best meet the customer's needs and carry out a comprehensive telephone sale.
You collaborate on a daily basis with all departments/stores/headquarters ensuring the smooth processing of all tasks (orders, deliveries).
You ensure the resolution of customer requests/comments/complaints that arise multi-channel with the same approach (omni-channel).

 
It will be the perfect combination if you have:

AEI/TEI degree.
Previous experience in a Telephone Service department or retail store.
Good command of English
Good computer knowledge, Microsoft office (excel, word, P.Point)
Good computer knowledge and contact with new technologies
Team spirit and comfort in professional relationships
Flexibility and ability to manage problems
Communication skills and customer orientation
Ability to plan and organize.

 
We offer:

Excellent & safe work environment
Ongoing opportunities for training
Attractive salary package
Additional medical care
Corporate discounts

 #eisai_mesa for an exciting new career?
Take the next step and join our team!",No experience / No degree,Part-time,"Marousi, Greece",EL,,,,2024-09-09,kariera.gr,168883
,"['http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7', 'http://data.europa.eu/esco/skill/2fb8480e-de3c-462b-b169-e8bbb344da68', 'http://data.europa.eu/esco/skill/677d5144-4c77-4f8d-afc7-116f4bc0e660', 'http://data.europa.eu/esco/skill/7954861c-86d4-4529-afbb-2c23dab9ac74', 'http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869', 'http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b', 'http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535', 'http://data.europa.eu/esco/skill/fa6acfc3-0a4f-4192-b77d-80e94d0faf2a']","['http://data.europa.eu/esco/occupation/30f3ea93-882a-4525-841c-1d5b4b64076f', 'http://data.europa.eu/esco/occupation/35fbb8cd-c044-49a1-850c-010481c99b4a', 'http://data.europa.eu/esco/occupation/6cd08cbe-7611-4d70-8886-6c59c0385442', 'http://data.europa.eu/esco/occupation/8d586ee9-0ab1-4155-a3b0-2ca786c8e48c', 'http://data.europa.eu/esco/isco/C241']","['Activities of head offices', 'Business and other management consultancy activities', 'Other activities auxiliary to financial services, except insurance and pension funding', 'Research and experimental development on social sciences and humanities', 'FINANCIAL AND INSURANCE ACTIVITIES', 'Activities of extraterritorial organisations and bodies']",32,FINANCIAL AND COMMERCIAL DEPARTMENT EXECUTIVE - FINANCIAL PROJECT ANALYST,"Who We Are
At Infoworx, we focus on innovation and the quality of our services and products.
As a leading company in the field of electrical and electronic imports through B2B services, in which we have been active since 2009, we have realized a vision by expanding into the e-commerce industry. In 2015, we created Electroholic's store, through which we offer B2C services and solutions at an affordable cost, providing continuous and human-centered support to our customers.
Always putting the consumer first, our goal is to provide a unique shopping experience.
Our team consists of talented people, team players with vision and appetite for work, on whom we can base our future plans by investing in their continuous and continuous development.
 
Role Description
The role of a financial analyst is of great importance for the healthy operation of the business, as it guides and manages all the financial processes that lead to its growth and stability.
 
Job Description:

Cooperation with the accounting offices of the group companies for the preparation of management reports.
Monthly checks of income - expenditure - cash accounts
Analysis of business performance / results, with an emphasis on Finance.

Required Qualifications:

University / TEI degree in economics.
At least 5 years of experience in a similar role in Financial Management
Excellent knowledge of Ms Office programs (excel etc).
Good knowledge of accounting.
Administrative, communication and negotiation skills.
Organizational skills and problem solving ability",Mid-level,Full-time,"Peristeri, Greece",EL,,,,2024-09-09,kariera.gr,168874
,"['http://data.europa.eu/esco/skill/0da516ee-e70e-4384-be13-f5ff80be8127', 'http://data.europa.eu/esco/skill/31c7add0-0150-4029-bf33-47872c23fcf1', 'http://data.europa.eu/esco/skill/e13b734a-218c-434a-a7cc-febac6d24ef3', 'http://data.europa.eu/esco/skill/f8f1f725-0105-41fa-9887-4df9e7a7af1e']","['http://data.europa.eu/esco/occupation/0ededdc2-050a-4ec3-8e70-6295105fcd19', 'http://data.europa.eu/esco/occupation/6cd08cbe-7611-4d70-8886-6c59c0385442', 'http://data.europa.eu/esco/occupation/ccf0becd-247d-4497-9ee7-25a46c1ffb7a', 'http://data.europa.eu/esco/isco/C4412']","['Activities of call centres', 'Research and experimental development on social sciences and humanities', 'Retail sale of newspapers, and other periodical publications and stationery']",35,SECRETARIAL SUPPORT,"Our company is looking for an employee for secretarial support with duties:
- Organization of daily schedule
- Communication with customers
- Call center and mail management
- Management of office supplies (stationery, consumables, etc.)
- Invoicing and monitoring of financial outstandings
 
 Necessary qualifications:
- Organizational and communication skills
- Good knowledge of English
- Good computer skills
- Familiarity with Excel
 
Company benefits:
- Pleasant working environment
- Possibility of development
 
Candidates can submit their CV electronically to the following e-mail address: nsam@nextstep.net.gr",Mid-level,Full-time,"Piraeus, Greece",EL,,,,2024-09-09,kariera.gr,168872
,"['http://data.europa.eu/esco/skill/001115fb-569f-4ee6-8381-c6807ef2527f', 'http://data.europa.eu/esco/skill/0b144726-21c2-46ed-8d13-c03d27f61604', 'http://data.europa.eu/esco/skill/199f7919-5114-41b6-b6a5-41e0e4896ec1', 'http://data.europa.eu/esco/skill/35f1dcdc-577f-46c6-96d9-6c7a64501de9', 'http://data.europa.eu/esco/skill/49de9958-2aa4-4eef-a89d-fe5d5bcd28c4', 'http://data.europa.eu/esco/skill/677d5144-4c77-4f8d-afc7-116f4bc0e660', 'http://data.europa.eu/esco/skill/6f9ac146-8bbd-4b9d-9514-d85586caf17a', 'http://data.europa.eu/esco/skill/c09c5786-a479-46de-b0aa-d5d2d8ccc123', 'http://data.europa.eu/esco/skill/ed1fbdc3-1071-423c-9bb4-e3288ca6d1fe', 'http://data.europa.eu/esco/skill/fe1ec582-d63b-466c-9149-e7fc4fe93e22']","['http://data.europa.eu/esco/occupation/13d1b2b4-99dd-44da-9734-c9f74bae18f7', 'http://data.europa.eu/esco/occupation/6cd08cbe-7611-4d70-8886-6c59c0385442', 'http://data.europa.eu/esco/occupation/725090a7-9943-4dae-8079-a6999d21ddba', 'http://data.europa.eu/esco/isco/C251']","['Activities of call centres', 'Research and experimental development on social sciences and humanities', 'WHOLESALE AND RETAIL TRADE', 'Activities of head offices']",36,Customer Service and Sales Support Manager - CSR,"Polysystems I.K.E. is an import and distribution company of chemical raw materials and adhesive materials. With stable collaborations with large foreign houses, for more than 30 years it has available on the Greek market, polyurethane systems, equipment and auxiliary materials, which address a wide range of Greek industry.
 
Role Description

Manage customer and supplier orders.


Import circuit monitoring.
Communication with internal and external suppliers.
Daily communication with the individual departments of the Company for the smooth. processing the tasks.
Seller support.

 
Candidate profile

Experience of at least three years in a similar position.
Higher education degree preferred.


Very good computer skills (Windows, Outlook, Word, Excel, PowerPoint, Internet)
Excellent knowledge of the English language at a written and oral level.
 Diligence, developed cooperation and communication skills.
Responsibility, quality service philosophy and initiative.
Organizational skills, methodical and ability to handle many tasks simultaneously
Ability to work under pressure, adaptability and flexibility
Completed military service (for male applicants)
Experience in using an ERP system will be an added advantage
car owner will be considered an additional qualification

Amenities:

Five days full time
Fixed monthly income
Development prospects",Mid-level,Full-time,"Metamorfosi, Greece",EL,,,,2024-09-09,kariera.gr,168863
,"['http://data.europa.eu/esco/skill/001115fb-569f-4ee6-8381-c6807ef2527f', 'http://data.europa.eu/esco/skill/42cb7669-c371-4903-9c0b-13db67b2e4bb', 'http://data.europa.eu/esco/skill/60b44dab-03f1-46de-be08-0e5ba8662b3d', 'http://data.europa.eu/esco/skill/78d90f00-5226-44fc-95c2-0d8dac6b081b', 'http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869', 'http://data.europa.eu/esco/skill/cf310cff-0d28-4dbc-9dbb-cc500a3196c2', 'http://data.europa.eu/esco/skill/df5e3d02-9f0f-44ee-91c2-85c62f161868', 'http://data.europa.eu/esco/skill/f5122357-c3f7-4f3e-b0cc-25173199d554']","['http://data.europa.eu/esco/occupation/01649ae9-22ee-4dba-83a8-3a2c51fbbe95', 'http://data.europa.eu/esco/occupation/13d1b2b4-99dd-44da-9734-c9f74bae18f7', 'http://data.europa.eu/esco/occupation/6cd08cbe-7611-4d70-8886-6c59c0385442', 'http://data.europa.eu/esco/occupation/f4b4fb1d-0224-4e6b-b7c9-84bcf133be00']","['Educational support activities n.e.c.', 'Activities of call centres', 'Research and experimental development on social sciences and humanities', 'Retail sale of information and communication equipment']",37,Sales Consultant in a franchise store GERMANOS - Attica,"Are you interested in joining a dynamic team and working to provide a high level of customer service and promote technology products/services?
 
Do you have the following qualifications?

Good knowledge of PC and MS Office
Good command of the English language
Developed communication skills
Customer service orientation
Focus on achieving results based on goals
Team spirit
Ability to take initiative and solve problems
Completed military service (male applicants)
Possibility to work based on working days and hours in commercial stores
You are a high school graduate

 
Desired qualifications:
Knowledge of technology and telecommunications products
At least 1 year of experience in a similar position
Post-secondary or higher education degree
 
We offer: 

Bonus based on achievement of goals
Discount programs for telecommunications products 
Modern and pleasant working environment
Continuous training in sales and new technologies
Development prospects 

 
Start your career in the ""heart of technology""!",Mid-level,Full-time,"Athens, Greece",EL,,,,2024-09-09,kariera.gr,168870
,"['http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7', 'http://data.europa.eu/esco/skill/f683ae1d-cb7c-4aa1-b9fe-205e1bd23535']","['http://data.europa.eu/esco/occupation/0b15375e-dfdd-4047-9efb-096e0aaee7d2', 'http://data.europa.eu/esco/occupation/6cd08cbe-7611-4d70-8886-6c59c0385442', 'http://data.europa.eu/esco/isco/C11']","['Non-specialised retail sale', 'Retail sale of food, beverages and tobacco', 'Retail sale of automotive fuel', 'Retail sale of information and communication equipment', 'Retail sale of other household equipment', 'Retail sale of cultural and recreational goods', 'Retail sale of other goods, except motor vehicles and motorcycles', 'Research and experimental development on social sciences and humanities']",38,E-Shop Assistant - PAIANIA,"The company Allforbabies.gr is looking for an e-shop/customer care employee at their offices in Peania. The duration of the contract is indefinite.
Main Duties:

Daily management of internet orders
Monitoring and coordination of orders in collaboration with the logistic center.
Customer service (phone, email, social media)
Data entry – new products (technical characteristics, photos)
Continuous updating of the site with current products and offers.

Qualifications:

College or university degree
Knowledge of MS Office
Communication and organizational skills, team spirit
Good use of English language

Will be appreciated:

Experience in e-commerce
Knowledge of Softone program",Mid-level,Full-time,"Paiania, Greece",EL,,,,2024-09-09,kariera.gr,168784
